cd3b1d43.jpg, What is the case for?, Phone
cd3b1d43.jpg, What is the case made of?, Hard
0eb8a05c.jpg, What is the background color?, Purple
0eb8a05c.jpg, What shape are the decorations?, Stars
0eb8a05c.jpg, What is the item?, Phone
0eb8a05c.jpg, What is the border color?, Pink
0eb8a05c.jpg, Are there stars?, Yes
a68188b5.jpg, What is the pattern?, Butterfly
a68188b5.jpg, What color are the butterflies?, Golden
a68188b5.jpg, What is the background color?, Black
a68188b5.jpg, What is the product?, Case
a68188b5.jpg, What is the case made of?, Silicone
7a825022.jpg, What shape is the candy?, heart
7a825022.jpg, What color is the top portion?, teal
7a825022.jpg, What color is the bottom portion?, pink
7a825022.jpg, What is the candy's color?, pink
7a825022.jpg, What is the candy's shape?, heart
fce6c62c.jpg, What color is the vase?, Silver
fce6c62c.jpg, What shape is the vase?, Cylinder
fce6c62c.jpg, What is the vase's material?, Stoneware
fce6c62c.jpg, What is the vase's finish?, Electroplated
fce6c62c.jpg, What is the vase's primary color?, Silver
6e106d26.jpg, What color is the cap?, Pink
6e106d26.jpg, What is the brand name?, Solimo
6e106d26.jpg, What type of product is this?, Spray
87351e63.jpg, What is the text color?, yellow
87351e63.jpg, What is written on the case?, Super Girl
87351e63.jpg, What is the background color?, gray
5f6ef784.jpg, What letter is visible?, W
5f6ef784.jpg, What color is the letter?, Gold
5f6ef784.jpg, What is the background color?, Black
5f6ef784.jpg, What is the pattern color?, Gold
5f6ef784.jpg, What is the item?, Case
38e4ec79.jpg, What color is the background?, Red
38e4ec79.jpg, How many roses are visible?, Two
38e4ec79.jpg, What is the case's material?, Silicon
38e4ec79.jpg, What is the case's pattern?, Floral
38e4ec79.jpg, What is the case's primary color?, Red
324c6dad.jpg, What is the color of the boot?, Brown
324c6dad.jpg, What type of footwear is this?, Boot
324c6dad.jpg, What is the sole color?, Black
324c6dad.jpg, What is the boot style?, Chelsea
86a9b4aa.jpg, What is the case's pattern?, Candies
86a9b4aa.jpg, What is the case's color?, Multicolor
86a9b4aa.jpg, What shape are the candies?, Round
86a9b4aa.jpg, Are there any yellow candies?, Yes
86a9b4aa.jpg, Are there any pink candies?, Yes
86a9b4aa.jpg, Are there any orange candies?, Yes
86a9b4aa.jpg, Are there any green candies?, Yes
86a9b4aa.jpg, Are there any blue candies?, Yes
940f6a41.jpg, What is the sky's color?, Blue
940f6a41.jpg, What is the sky's color?, Pink
940f6a41.jpg, What is the person's pose?, Up
940f6a41.jpg, What is the person's color?, Black
940f6a41.jpg, What is the object's type?, Case
940f6a41.jpg, What is the object's pattern?, Nature
f393af11.jpg, What is the color of the phone case?, Purple
f393af11.jpg, What is written on the phone case?, Be
f393af11.jpg, What is the color of the phone screen?, Pink
f393af11.jpg, What is the pattern on the phone case?, Feathers
f393af11.jpg, What is the color of the phone?, Black
9f963310.jpg, What color is the phone case?, Yellow
9f963310.jpg, What is on the phone case?, Shoes
9f963310.jpg, What color are the shoes?, Black
9f963310.jpg, What is on the feet?, Socks
9f963310.jpg, What color are the socks?, White
b476c68c.jpg, What color is the phone case?, Orange
b476c68c.jpg, What number is depicted?, Nine
b476c68c.jpg, What is the shape of the number?, Chain
b476c68c.jpg, Is there a camera hole?, Yes
b476c68c.jpg, What is the case material?, Hard
594f4c59.jpg, What is the color of the case?, Pink
594f4c59.jpg, What is the pattern on the case?, Floral
594f4c59.jpg, What is the case made of?, Hard
594f4c59.jpg, What is the shape of the flowers?, Petaled
594f4c59.jpg, What is the number of large flowers?, One
011443bf.jpg, What color is the ottoman?, Brown
011443bf.jpg, How many drawers are visible?, One
011443bf.jpg, What is the ottoman's shape?, Rectangular
011443bf.jpg, What material is the ottoman?, Leather
011443bf.jpg, Is the drawer open?, Yes
011443bf.jpg, What is the ottoman's product type?, Ottoman
556d924b.jpg, What letter is visible?, S
556d924b.jpg, What color is the letter?, Gold
556d924b.jpg, What is the product?, Case
556d924b.jpg, What is the case for?, Phone
556d924b.jpg, What is the background color?, Blue
2c9ec944.jpg, What color is the top part?, Grey
2c9ec944.jpg, What color is the middle part?, Red
2c9ec944.jpg, What is hanging on the left?, Charm
2c9ec944.jpg, What is the wallet's closure?, Snap
2c9ec944.jpg, What shape is the charm?, Round
70bcf422.jpg, What color is the phone case?, Pink
70bcf422.jpg, What shape are the decorations?, Hearts
70bcf422.jpg, What is the pattern on the case?, Hearts
70bcf422.jpg, What is the case's primary color?, Pink
70bcf422.jpg, What is the case's secondary color?, Red
70bcf422.jpg, Are there any sparkles?, Yes
70bcf422.jpg, Is there a ribbon?, Yes
70bcf422.jpg, What is the ribbon's color?, Red
70bcf422.jpg, Is there a clover?, Yes
70bcf422.jpg, What is the clover's color?, Green
444b8491.jpg, What is the color of the moon?, Yellow
444b8491.jpg, What is the color of the sky?, Blue
444b8491.jpg, What is the object in the center?, Tree
444b8491.jpg, What is the case's pattern?, Night
444b8491.jpg, What is the case's material?, Silicone
ce4185fe.jpg, What is written on the case?, Take it easy
ce4185fe.jpg, What is the case's background color?, Gray
ce4185fe.jpg, What is the case's material?, Silicon
ce4185fe.jpg, What is the case's design?, Printed
ce4185fe.jpg, What is the case's brand?, Solimo
05502ffb.jpg, What color is the tablecloth?, Yellow
05502ffb.jpg, What is on the table?, Tablecloth
05502ffb.jpg, What is under the tablecloth?, Table
75453b56.jpg, What is the case's primary color?, Blue
75453b56.jpg, What is the case's secondary color?, Orange
75453b56.jpg, What is the case's tertiary color?, Red
75453b56.jpg, Is there white color on the case?, Yes
75453b56.jpg, Is the case colorful?, Yes
75453b56.jpg, Is the case abstract?, Yes
75453b56.jpg, What is the case's material?, Hard
75453b56.jpg, Is the case glossy?, No
75453b56.jpg, Is the case matte?, No
75453b56.jpg, Is the case textured?, Yes
f85a38ee.jpg, What color is the case?, Orange
f85a38ee.jpg, What is the case's pattern?, Paint
f85a38ee.jpg, What is the case's material?, Hard
f85a38ee.jpg, Is the case shiny?, No
f85a38ee.jpg, Is the case rectangular?, Yes
75fbf585.jpg, What color is the cable?, Grey
75fbf585.jpg, What shape is the left connector?, Rounded
75fbf585.jpg, What shape is the right connector?, Rectangular
75fbf585.jpg, What brand is on the left connector?, Amazonbasics
75fbf585.jpg, How many connectors are there?, Two
560741fa.jpg, What is the background?, Brick
560741fa.jpg, What color are the clouds?, Yellow
560741fa.jpg, What is the object in the center?, Molecules
560741fa.jpg, What is the object's shape?, Rectangular
560741fa.jpg, What is the object's type?, Phone
6eaf3238.jpg, What is the subject of the image?, Bird
6eaf3238.jpg, What color is the bird's chest?, Orange
6eaf3238.jpg, What is the background color?, Purple
6eaf3238.jpg, What is the bird holding?, Berries
6eaf3238.jpg, What is the product?, Case
abcdff8c.jpg, What shape are the objects?, Hearts
abcdff8c.jpg, What color are the hearts?, Pink
abcdff8c.jpg, What is the background?, Wood
abcdff8c.jpg, How many hearts are there?, Two
abcdff8c.jpg, What is the material of the hearts?, Yarn
68205dd8.jpg, What color are the lips?, Red
68205dd8.jpg, What is the color of the water?, Teal
68205dd8.jpg, What is the subject's gender?, Female
68205dd8.jpg, What is the subject doing?, Sitting
68205dd8.jpg, What is the art's style?, Watercolor
68205dd8.jpg, What is the art's style?, Modern
68205dd8.jpg, What is the art's style?, Contemporary
68205dd8.jpg, What is the art's theme?, Fashion
68205dd8.jpg, What is the art's theme?, Glam
68205dd8.jpg, What is the art's theme?, Summer
68205dd8.jpg, What is the art's theme?, Nautical
68205dd8.jpg, What is the art's theme?, Coastal
68205dd8.jpg, What is the art's medium?, Canvas
68205dd8.jpg, What is the art's subject?, Portrait
68205dd8.jpg, What is the art's subject?, People
68205dd8.jpg, What is the art's subject?, Portraits
68205dd8.jpg, What is the art's subject?, Women
68205dd8.jpg, What is the art's subject?, Model
68205dd8.jpg, What is the art's subject?, Likeness
68205dd8.jpg, What is the art's subject?, Portrayal
68205dd8.jpg, What is the art's subject?, Mode
68205dd8.jpg, What is the art's subject?, Portraiture
68205dd8.jpg, What is the art's subject?, Form
68205dd8.jpg, What is the art's subject?, Style
68205dd8.jpg, What is the art's subject?, Fashion
495ccaba.jpg, What shape is the rug?, Rectangular
495ccaba.jpg, What color is the rug?, Ivory
495ccaba.jpg, What is on the chair?, Blanket
495ccaba.jpg, What is behind the chair?, Curtain
495ccaba.jpg, What is next to the chair?, Plant
495ccaba.jpg, What is hanging on the wall?, Decoration
495ccaba.jpg, What is on the floor?, Books
495ccaba.jpg, What is the color of the chair?, Gray
495ccaba.jpg, What is the color of the blanket?, Peach
495ccaba.jpg, What is the color of the plant pot?, White
a815b0de.jpg, What is the table's color?, Natural
a815b0de.jpg, What is the product type?, Table
a815b0de.jpg, Is there a drawer?, Yes
a815b0de.jpg, What is the table's material?, Wood
a815b0de.jpg, What shape is the table?, Rectangular
f4d4b595.jpg, What pattern is visible?, Stripes
f4d4b595.jpg, What is the color of the top sheet?, Blue
f4d4b595.jpg, What is the color of the bottom stripe?, Green
f4d4b595.jpg, What is the color of the middle stripe?, Yellow
f4d4b595.jpg, What is the color of the stripe above the green stripe?, Yellow
ae5d79e5.jpg, What color are the cubes?, Black
ae5d79e5.jpg, How many cubes are there?, Three
ae5d79e5.jpg, Are the cubes stacked?, No
ae5d79e5.jpg, Are the cubes foldable?, Yes
1ef8515c.jpg, What color is the image?, Gray
1ef8515c.jpg, What is the pattern on the right?, Diamonds
1ef8515c.jpg, What is the material of the object?, Wood
1ef8515c.jpg, Are there any screws visible?, Yes
1ef8515c.jpg, Is the image in color?, No
eb1eaf39.jpg, What color is on the left?, Red
eb1eaf39.jpg, What color is on the right?, Black
eb1eaf39.jpg, What is the material?, Leather
eb1eaf39.jpg, What is the object?, Phone
eb1eaf39.jpg, What shape is the camera?, Square
786bd8c9.jpg, What is the shoe's color?, Brown
786bd8c9.jpg, What is the shoe's material?, Suede
786bd8c9.jpg, What is the shoe style?, Brogue
786bd8c9.jpg, What is the sole made of?, Wood
786bd8c9.jpg, What is the shoe type?, Derby
41951f79.jpg, What is the shoe's color?, Navy
41951f79.jpg, What color are the laces?, White
41951f79.jpg, What is the sole color?, White
41951f79.jpg, What is the shoe type?, Sneakers
41951f79.jpg, What is the closure type?, Lace-up
ef47a756.jpg, What color is the phone screen?, Black
ef47a756.jpg, What is the shape of the screen protector?, Rectangle
ef47a756.jpg, How many screen protectors are visible?, Two
ef47a756.jpg, What is the color of the screen protector's border?, Black
ef47a756.jpg, Is the screen protector transparent?, Yes
8281b602.jpg, What is the ring's color?, White
8281b602.jpg, How many stones are there?, Three
8281b602.jpg, What is the item?, Ring
14d56e13.jpg, What is the case's color?, Brown
14d56e13.jpg, What is the design on the case?, Tree
14d56e13.jpg, What is the case made of?, Wood
14d56e13.jpg, What is the case's pattern?, Engraved
14d56e13.jpg, What is the case's material?, Wood
10c87388.jpg, What is the case's color?, Brown
10c87388.jpg, What is the design on the case?, Tree
10c87388.jpg, What is the case's material?, Wood
10c87388.jpg, What is the case's pattern?, Engraved
10c87388.jpg, What is the case's shape?, Rectangular
89ebd93c.jpg, What color is the stool?, Green
89ebd93c.jpg, What is the stool made of?, Wood
89ebd93c.jpg, What shape is the seat?, Rectangle
89ebd93c.jpg, How many legs does the stool have?, Four
5b31f920.jpg, What is the color of the flowers?, Pink
5b31f920.jpg, What is the pattern on the case?, Floral
5b31f920.jpg, What is the case's primary color?, Pink
83d9d9d5.jpg, What color is the cup's interior?, green
83d9d9d5.jpg, What shape is the handle?, curved
83d9d9d5.jpg, How many colors are on the cup?, seven
83d9d9d5.jpg, What is the cup sitting on?, wood
83d9d9d5.jpg, What is the background color?, brown
324e7318.jpg, What is the case's primary color?, Brown
324e7318.jpg, What shape is the logo?, Apple
324e7318.jpg, What is the case made of?, Wood
324e7318.jpg, Is there a camera hole?, Yes
324e7318.jpg, Is the case rectangular?, Yes
75f51e47.jpg, What is the case's color?, Multicolored
75f51e47.jpg, What is the case's pattern?, Abstract
75f51e47.jpg, What is the case's material?, Hard
75f51e47.jpg, What is the object's shape?, Rectangular
75f51e47.jpg, What is the object's type?, Case
c703a9a8.jpg, What color is the background?, Black
c703a9a8.jpg, What color are the shapes?, White
c703a9a8.jpg, What is the pattern?, Scales
c703a9a8.jpg, Is there a camera hole?, Yes
c703a9a8.jpg, What is the case's color?, Black
96ca498f.jpg, What color are the lights?, Yellow
96ca498f.jpg, What shape is the light?, Rope
96ca498f.jpg, What is the light made of?, Plastic
96ca498f.jpg, What is the light wrapped in?, Coil
96ca498f.jpg, What is the light's state?, Coiled
4839d6d1.jpg, What color are the flip-flops?, Yellow
4839d6d1.jpg, What is the background color?, Blue
4839d6d1.jpg, What is the object in the image?, Phone
4839d6d1.jpg, What is the color of the phone's edge?, Black
4839d6d1.jpg, What is the color of the flowers?, White
aa848234.jpg, What color is the handle?, Gray
aa848234.jpg, What is the object?, Hammer
aa848234.jpg, What color is the head?, Black
aa848234.jpg, What is the handle material?, Fiberglass
aa848234.jpg, What brand is it?, Amazonbasics
2b6ebf04.jpg, What is the primary color?, red
2b6ebf04.jpg, What is the secondary color?, orange
2b6ebf04.jpg, What shape is the camera lens?, circle
2b6ebf04.jpg, What is the case's pattern?, striped
2b6ebf04.jpg, What is the case's material?, hard
9f63c1cf.jpg, What color is the top stripe?, Beige
9f63c1cf.jpg, What color is the middle stripe?, Blue
9f63c1cf.jpg, What color is the bottom stripe?, Red
9f63c1cf.jpg, What shape is the camera?, Square
9f63c1cf.jpg, How many stripes are visible?, Three
8dafc109.jpg, What is the case's background?, Colorful
8dafc109.jpg, What is the tower on the left?, Eiffel
8dafc109.jpg, What is the case's material?, Plastic
8dafc109.jpg, What is the case's color?, Multicolor
8dafc109.jpg, What is the product type?, Case
f486a20f.jpg, What color is the rug?, Ivory
f486a20f.jpg, What shape is the rug?, Rectangular
