image_name,question,answer
3d6f49dd.jpg,What is the product?,Case
bf79e4f7.jpg,What is the pattern on the case?,Smiley
bf79e4f7.jpg,What is the case's color?,White
bf79e4f7.jpg,What is the case's material?,Hard
6b6e88c5.jpg,What is the handle's color?,Chrome
6b6e88c5.jpg,What is the handle's finish?,Polished
6b6e88c5.jpg,What is the shape of the handle?,Rectangular
6b6e88c5.jpg,What is the product type?,Handle
6b6e88c5.jpg,How many screws are visible?,Four
1441ddfa.jpg,What is the case's background color?,Pink
1441ddfa.jpg,What animal is on the case?,Cat
1441ddfa.jpg,What color are the cat's eyes?,Black
1441ddfa.jpg,What color is the object the cat is holding?,Red
1441ddfa.jpg,What is the case's material?,Plastic
8d4a9001.jpg,What color are the shoes?,Navy
8d4a9001.jpg,What is the toe style?,Round
8d4a9001.jpg,What is the product type?,Shoes
8d4a9001.jpg,What is the closure type?,Lace
9c1772aa.jpg,What is the background color?,Green
9c1772aa.jpg,What is the flower color?,Pink
9c1772aa.jpg,Are there flowers?,Yes
9c1772aa.jpg,Is the background dotted?,Yes
9c1772aa.jpg,What is the product?,Case
9f22eaf0.jpg,What is the ring's color?,Gold
9f22eaf0.jpg,What is the ring's shape?,Round
9f22eaf0.jpg,What is the ring's product type?,FINERING
9f22eaf0.jpg,What is the material of the ring?,Silver
9f22eaf0.jpg,What is the ring's style?,Halo
22cd7cf1.jpg,What color is the necklace?,Silver
22cd7cf1.jpg,What shape is at the top of the pendant?,Heart
22cd7cf1.jpg,What is the necklace made of?,Metal
ea7e022e.jpg,What color is the lamp stand?,Black
ea7e022e.jpg,What shape is the lampshade?,Drum
ea7e022e.jpg,What is the product type?,Lamp
ea7e022e.jpg,What color is the lampshade?,White
ea7e022e.jpg,Is there a table attached?,Yes
2264eb4a.jpg,What is the style?,Automobiles
2264eb4a.jpg,What is the color?,Multicolor
2264eb4a.jpg,What is the material?,Silicon
2264eb4a.jpg,What is the item?,Case
2264eb4a.jpg,What is the pattern?,Motorcycle
92a50fe5.jpg,What is the case's color?,Multicolor
92a50fe5.jpg,What is the case's material?,Silicon
92a50fe5.jpg,What is the product type?,Case
92a50fe5.jpg,What is the pattern on the case?,Couples
92a50fe5.jpg,What is the case's design?,Printed
01d97619.jpg,What is the pendant's shape?,Seahorse
01d97619.jpg,What color is the seahorse?,Blue
01d97619.jpg,What is the item?,Necklace
5f1d290b.jpg,What shape is yellow?,heart
5f1d290b.jpg,What letter is displayed?,H
5f1d290b.jpg,What color are the stars?,pink
5f1d290b.jpg,What is the background color?,black
5f1d290b.jpg,What is the product?,case
b3fa6a8d.jpg,What color is the phone case?,Multicolor
b3fa6a8d.jpg,What is the material of the case?,Plastic
b3fa6a8d.jpg,What is the pattern on the case?,Texture
3aa439dc.jpg,What color is it?,Grey
3aa439dc.jpg,What is the product?,Sofa
3aa439dc.jpg,What is the material?,Leather
3aa439dc.jpg,How many seats?,Two
cd94e6fb.jpg,What color are the boots?,Black
cd94e6fb.jpg,What type of footwear is this?,Shoes
045652a8.jpg,How many lightbulbs are there?,Six
045652a8.jpg,What color are the lightbulbs?,Clear
045652a8.jpg,What shape are the lightbulbs?,A19
d729ff05.jpg,What is the main subject?,Face
d729ff05.jpg,What is the case's pattern?,Abstract
d729ff05.jpg,What is the case's style?,Colorful
d729ff05.jpg,What is the case's material?,Hard
d729ff05.jpg,What is the case's design?,Printed
4ffd0330.jpg,What is the seat material?,Rope
4ffd0330.jpg,What is the product?,Chair
4ffd0330.jpg,What color is it?,Natural
4ffd0330.jpg,What is the style?,Classic
4ffd0330.jpg,What are the legs made of?,Wood
7967ff5c.jpg,What animal is printed?,Lion
7967ff5c.jpg,What is the case's color?,Multicolor
7967ff5c.jpg,What is the case's material?,Silicone
b69de758.jpg,What is the background color?,Yellow
b69de758.jpg,What is the girl doing with her fingers?,Peace
b69de758.jpg,What is the girl's hair color?,Brown
b69de758.jpg,What is the product?,Case
c754bdd6.jpg,What letter is displayed?,G
c754bdd6.jpg,What color is the background?,blue
c754bdd6.jpg,What is the product?,case
7e520b76.jpg,What is the case's background color?,black
7e520b76.jpg,What is the case's material?,silicone
7e520b76.jpg,What is the case's pattern?,couples
7e520b76.jpg,What is the case's color?,multicolor
7e520b76.jpg,What is the case's type?,back
bba7dbe6.jpg,What is the background color?,black
bba7dbe6.jpg,What is being depicted?,ufo
bba7dbe6.jpg,What is the shape of the object?,oval
bba7dbe6.jpg,What is the pattern on the case?,drawing
9f7dc2be.jpg,What is the case's primary material?,plastic
9f7dc2be.jpg,What is the case's design?,printed
9f7dc2be.jpg,What is the case's color?,multicolored
9f7dc2be.jpg,What is written on the case?,apna
834f4247.jpg,What color is the cabinet?,Brown
834f4247.jpg,What is the material of the cabinet?,Wood
834f4247.jpg,How many doors does the cabinet have?,Four
834f4247.jpg,What is stored on the bottom shelf?,Bottles
834f4247.jpg,What shape are the legs?,Tapered
89447979.jpg,What color is the letter?,Gold
89447979.jpg,What is the background color?,Black
89447979.jpg,What is the material?,Plastic
89447979.jpg,What is the product?,Case
ea275ff7.jpg,What is the color of the stones?,green
ea275ff7.jpg,What type of jewelry is shown?,earrings
ea275ff7.jpg,What is the setting type?,prong
ea275ff7.jpg,What is the metal color?,yellow
ea275ff7.jpg,What is the stone shape?,cushion
dd887d4f.jpg,What is the product's primary function?,Cover
dd887d4f.jpg,What is the cover's pattern?,Abstract
dd887d4f.jpg,What is the dominant color?,Blue
dd887d4f.jpg,What is the product's material?,Hard
dd887d4f.jpg,What is the product's shape?,Rectangular
e648a803.jpg,What color is the largest block?,Blue
e648a803.jpg,What is the product?,Case
e648a803.jpg,What is the pattern?,Abstract
87614246.jpg,What color is the necklace?,Rose
87614246.jpg,What is the necklace made of?,Metal
87614246.jpg,What is the product?,Necklace
8cbba92b.jpg,What is the case's color?,multicolored
8cbba92b.jpg,What is the predominant color?,blue
8cbba92b.jpg,What is the case's pattern?,abstract
8cbba92b.jpg,What is the case's material?,hard
8cbba92b.jpg,What is the case's design?,printed
4b4a48e6.jpg,What color is the case?,Pink
4b4a48e6.jpg,What is the design on the case?,Kitty
4b4a48e6.jpg,What is the material of the case?,Silicone
4b4a48e6.jpg,Is there glitter on the case?,Yes
4b4a48e6.jpg,What shape is the camera cutout?,Circle
96d5f869.jpg,What is the product's pattern?,Mountain
96d5f869.jpg,What is the product's color?,Purple
96d5f869.jpg,What is the product?,Case
40b1db72.jpg,What color are the chairs?,Purple
40b1db72.jpg,What material are the chair legs?,Chrome
40b1db72.jpg,How many chairs are stacked?,5
40b1db72.jpg,What is the color of the stacked chairs?,Purple
40b1db72.jpg,What is the color of the chair on the left?,Purple
400448ed.jpg,What is the predominant color?,Multicolor
400448ed.jpg,What is the case's pattern?,Blocks
400448ed.jpg,What is the case's material?,Silicone
400448ed.jpg,What is the case's style?,Designer
400448ed.jpg,What is the case's type?,Back
30e33df7.jpg,What color is the bird?,red
30e33df7.jpg,What is the bird sitting on?,branch
30e33df7.jpg,What is the product?,case
30e33df7.jpg,What is the case for?,phone
8b7224e1.jpg,What is the bed's color?,Brown
8b7224e1.jpg,What is the bed's material?,Wood
8b7224e1.jpg,What is the product type?,Bed
8b7224e1.jpg,What shape are the bed legs?,Square
8b7224e1.jpg,What is the bed's size?,Queen
a1d837c2.jpg,What color is the phone case?,Transparent
a1d837c2.jpg,What material is the case made of?,Silicone
a1d837c2.jpg,What is the product type?,Case
a1d837c2.jpg,Is the case see-through?,Yes
a1d837c2.jpg,What shape is the camera cutout?,Circle
9adb0fa6.jpg,What is the primary color?,Brown
9adb0fa6.jpg,What is the material?,Wood
9adb0fa6.jpg,What is the pattern?,Wood
9adb0fa6.jpg,What is the shape?,Rectangle
9adb0fa6.jpg,What is the product?,Case
9f605461.jpg,What color are the butterflies?,Golden
9f605461.jpg,What is the background color?,Black
9f605461.jpg,What is the pattern on the case?,Butterflies
9f605461.jpg,What is the case made of?,Silicon
9f605461.jpg,What is the product type?,Case
496048c5.jpg,What is the background color?,Pink
496048c5.jpg,What is the pattern on the case?,Perfume
496048c5.jpg,What is the shape of the bottles?,Square
496048c5.jpg,What is the color of the bottle caps?,Brown
496048c5.jpg,What is the number on the bottle?,Five
ebd8e1d7.jpg,What is the pattern on the case?,bicycle
ebd8e1d7.jpg,What animal is on the case?,dog
ebd8e1d7.jpg,What musical instrument is on the case?,guitar
ebd8e1d7.jpg,What shape is the speech bubble?,rectangle
ebd8e1d7.jpg,What color is the guitar?,brown
4b997a4d.jpg,What is the color of the sandal?,Brown
4b997a4d.jpg,What type of footwear is this?,Sandal
a63d6606.jpg,What is the color of the car?,Blue
a63d6606.jpg,What is the color of the top triangle?,Teal
a63d6606.jpg,What is the color of the bottom triangle?,Pink
a63d6606.jpg,What is the product type?,Case
a63d6606.jpg,What is on the back?,Car
dc8697a4.jpg,What is the product?,case
dc8697a4.jpg,What is the material?,plastic
dc8697a4.jpg,What is the pattern?,Shivaji
dc8697a4.jpg,What is the color?,multicolored
dc8697a4.jpg,What is the brand?,Solimo
9234ddbf.jpg,What shape is the red design?,Heart
9234ddbf.jpg,What color is the background?,Pink
9234ddbf.jpg,What is written on the case?,Love
0ef86570.jpg,What is the background color?,Black
0ef86570.jpg,What is the shape on the cover?,Butterfly
0ef86570.jpg,What is the cover's material?,Plastic
0ef86570.jpg,What is the cover's color?,Multicolor
0ef86570.jpg,How many butterflies are there?,Two
d378b600.jpg,What color is the band?,Purple
d378b600.jpg,What is the band made of?,Elastomer
d378b600.jpg,What is the band used for?,Exercise
9e1247be.jpg,What is the case's color?,Black
9e1247be.jpg,What is the case's pattern?,Floral
9e1247be.jpg,Is there a logo on the case?,Yes
9e1247be.jpg,What is the case's material?,Hard
9e1247be.jpg,What is the case's shape?,Rectangle
e4b376b9.jpg,What is the product?,case
e4b376b9.jpg,What is the case's pattern?,marble
e4b376b9.jpg,What is the case's color?,multicolored
e4b376b9.jpg,What is the case's material?,hard
e4b376b9.jpg,What is the case's design?,printed
dca79139.jpg,What is the case's color?,Multicolor
dca79139.jpg,What is the case's material?,Silicon
dca79139.jpg,What is the case's design?,Blocks
dca79139.jpg,What is the case's type?,Back
dca79139.jpg,What is the case's brand?,Solimo
9559f0a4.jpg,What is the case's pattern?,Marble
9559f0a4.jpg,What is the case's color?,Multicolor
9559f0a4.jpg,What is the brand logo?,Apple
9559f0a4.jpg,What is the case's material?,Hard
9559f0a4.jpg,What is the case's design?,Printed
90fbff5c.jpg,What is the background color?,black
90fbff5c.jpg,What is written on the shirt?,everyone
90fbff5c.jpg,What is the item?,case
ff6b2cf5.jpg,What is the case's background color?,Purple
ff6b2cf5.jpg,What shape are the decorations?,Stars
ff6b2cf5.jpg,Is there a logo?,Yes
ff6b2cf5.jpg,What is the logo's brand?,Apple
ff6b2cf5.jpg,What is the case's primary color?,Purple
c8a96949.jpg,What is the background color?,Pink
c8a96949.jpg,What animal is printed on the case?,Panda
c8a96949.jpg,What is the case's material?,Plastic
c8a96949.jpg,How many pandas are visible?,Fifteen
c8a96949.jpg,What is the case's pattern?,Pandas
b1217d16.jpg,What shape is the red object?,heart
b1217d16.jpg,What is the background color?,yellow
b1217d16.jpg,What is written on the banner?,Dad's
b1217d16.jpg,What is the product type?,case
954447b3.jpg,What is the case's pattern?,Abstract
954447b3.jpg,What is the case's primary color?,Multicolor
954447b3.jpg,What is the case's material?,Plastic
954447b3.jpg,What is the case's design?,Printed
954447b3.jpg,What is the case's type?,Hard
2bb28af1.jpg,What is the ring's color?,White
2bb28af1.jpg,What is the product type?,FINERING
2bb28af1.jpg,What is the item made of?,Gold
c9d68ac1.jpg,What is the main design?,Skull
c9d68ac1.jpg,What color is the skull?,White
c9d68ac1.jpg,What is the product?,Case
c9d68ac1.jpg,What is the case for?,Phone
c9d68ac1.jpg,What is the case material?,Silicon
6fcbe9a8.jpg,What color is the loveseat?,Blue
6fcbe9a8.jpg,What is the shape of the armrests?,Square
6fcbe9a8.jpg,How many legs does the loveseat have?,Four
6fcbe9a8.jpg,What is the product type?,Sofa
6fcbe9a8.jpg,What is the material of the loveseat?,Fabric
e8e65138.jpg,What color is the phone case?,Red
e8e65138.jpg,What is written on the case?,NO
e8e65138.jpg,What is the product?,Case
ae8a311d.jpg,What is the case's background color?,blue
ae8a311d.jpg,What letter is on the case?,Q
ae8a311d.jpg,What color is the letter?,gold
ae8a311d.jpg,What is the case's material?,plastic
ae8a311d.jpg,What is the case's pattern?,floral
4a8f9dca.jpg,What color is the background?,Black
4a8f9dca.jpg,What is the pattern made of?,Flowers
4a8f9dca.jpg,What color are the flowers?,White
4a8f9dca.jpg,What is the product?,Case
0463c49c.jpg,What is the flower color?,Blue
0463c49c.jpg,What is the background color?,Green
0463c49c.jpg,What is the product?,Case
44ce7122.jpg,What is the brand?,amazonbasics
830b8592.jpg,What is the background color?,Yellow
830b8592.jpg,What is written on the case?,LoveBirds
830b8592.jpg,What is the case made of?,Plastic
830b8592.jpg,What is the design?,Birds
a2452ba1.jpg,What is the flower color?,Red
a2452ba1.jpg,What is the case design?,Cactus
a2452ba1.jpg,What is the product?,Case
364d0354.jpg,What is the color of the background?,Yellow
364d0354.jpg,What fruit is pictured?,Orange
364d0354.jpg,What is the product?,Case
364d0354.jpg,What is the pattern?,Fruit
364d0354.jpg,What is the shape of the fruit?,Round
bfa6f415.jpg,What is the item?,phone
bfa6f415.jpg,What is the background color?,white
bfa6f415.jpg,What is the item's pattern?,abstract
bfa6f415.jpg,What is the predominant color?,yellow
bfa6f415.jpg,What is the item's material?,hard
e0dd4e41.jpg,What color is the ring?,Silver
e0dd4e41.jpg,What is engraved on the ring?,Prayer
e0dd4e41.jpg,What shape is on the ring?,Cross
e0dd4e41.jpg,What is the ring made of?,Metal
e0dd4e41.jpg,Is the ring shiny?,Yes
ea7be1c2.jpg,What is the color of the sandal?,Brown
ea7be1c2.jpg,What type of footwear is this?,Sandal
4f61b562.jpg,What is the main subject?,Sphinx
4f61b562.jpg,What is the background color?,Blue
4f61b562.jpg,What is the product?,Case
4f61b562.jpg,What is the case for?,Phone
4f61b562.jpg,What is the case material?,Hard
747d6bb4.jpg,What is the shoe's closure?,Lace-Up
747d6bb4.jpg,What color are the shoes?,Navy
747d6bb4.jpg,What material are the shoes made of?,Synthetic
747d6bb4.jpg,What type of footwear is this?,Shoes
3d0051a3.jpg,What is the case's color?,Multicolor
3d0051a3.jpg,What is the material of the case?,Plastic
3d0051a3.jpg,What is the pattern on the case?,Abstract
3d0051a3.jpg,What is the color of the largest stripe?,Orange
3d0051a3.jpg,What is the color of the stripe near the bottom?,Green
63b1e2f9.jpg,What is the main color?,multi-colored
63b1e2f9.jpg,What is the material?,wood
63b1e2f9.jpg,What is the pattern?,bridge
b8fef30e.jpg,What is written on the case?,love
b8fef30e.jpg,What is the case's background color?,brown
b8fef30e.jpg,What is the case's material?,hard
e3441508.jpg,What color is the beanbag?,Blue
e3441508.jpg,What is the material of the beanbag?,Denim
e3441508.jpg,What type of product is this?,Furniture
0567ecfb.jpg,What is the pattern?,Stars
0567ecfb.jpg,What is the case's color?,Multicolor
0567ecfb.jpg,What is the case made of?,Hard
0567ecfb.jpg,What is the product?,Case
0567ecfb.jpg,What is the case's material?,Plastic
a47e5265.jpg,What is the case's color?,Multicolor
a47e5265.jpg,What is the material of the case?,Silicone
a47e5265.jpg,What is the style of the case?,Box
a47e5265.jpg,What is the product type?,Case
a47e5265.jpg,What is the case's pattern?,Printed
28a970ea.jpg,What is the product?,Case
28a970ea.jpg,What is the pattern?,Abstract
28a970ea.jpg,What is the case's color?,Multicolor
28a970ea.jpg,Is the case hard or soft?,Hard
28a970ea.jpg,What is on the case?,Design
0506ce9e.jpg,What is the background color?,Orange
0506ce9e.jpg,What animals are visible?,Giraffes
0506ce9e.jpg,What is the case material?,Silicon
0506ce9e.jpg,What is the pattern on the case?,Sunshade
0506ce9e.jpg,What is the product type?,Case
428d4077.jpg,What color is the shoe?,Navy
428d4077.jpg,What is the toe shape?,Round
428d4077.jpg,What is the closure type?,Slip-on
428d4077.jpg,What material is the shoe made of?,Mesh
9efad8e6.jpg,What is the case's primary color?,Blue
9efad8e6.jpg,What is the case's pattern?,Abstract
9efad8e6.jpg,Is the case colorful?,Yes
9efad8e6.jpg,What is the case's material?,Canvas
